Position,Track Name,Artist,Streams,Date,Genre
7,MIA (feat. Drake),Bad Bunny,2730853,1/3/2019,Rap
8,Happier,Marshmello,2644229,1/3/2019,Pop
9,SICKO MODE,Travis Scott,2599209,1/3/2019,Rap
10,Calma - Remix,Pedro CapÃ³,2586498,1/3/2019,Pop
11,Going Bad (feat. Drake),Meek Mill,2410041,1/3/2019,Pop
12,ZEZE (feat. Travis Scott & Offset),Kodak Black,2402527,1/3/2019,Hip Hop
13,High Hopes,Panic! At The Disco,2328805,1/3/2019,Pop
14,Adan y Eva,Paulo Londra,2306819,1/3/2019,Hip Hop
15,Shallow,Lady Gaga,2086990,1/3/2019,Pop
16,Eastside (with Halsey & Khalid),benny blanco,1973462,1/3/2019,Pop
17,imagine,Ariana Grande,1905297,1/3/2019,Pop
18,Mo Bamba,Sheck Wes,1870165,1/3/2019,Hip Hop
19,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1857429,1/3/2019,Hip Hop
20,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1823006,1/3/2019,Pop
21,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1820984,1/3/2019,Hip Hop
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1817712,1/3/2019,Pop
23,when the party's over,Billie Eilish,1805831,1/3/2019,Pop
24,Better Now,Post Malone,1805120,1/3/2019,Rap
25,Girls Like You (feat. Cardi B),Maroon 5,1799203,1/3/2019,Pop
26,Better,Khalid,1753681,1/3/2019,Pop
27,SAD!,XXXTENTACION,1689638,1/3/2019,Hip Hop
28,Lucid Dreams,Juice WRLD,1657239,1/3/2019,Rap
29,Be Alright,Dean Lewis,1620716,1/3/2019,Pop
30,Bohemian Rhapsody - Remastered 2011,Queen,1575408,1/3/2019,Rock
31,In My Mind,Dynoro,1565171,1/3/2019,Pop
32,Saturday Nights,Khalid,1541265,1/3/2019,Pop
33,Leave Me Alone,Flipp Dinero,1479542,1/3/2019,Pop
34,rockstar (feat. 21 Savage),Post Malone,1476327,1/3/2019,Rap
35,Solo de Mi,Bad Bunny,1468953,1/3/2019,Rap
36,Ella Quiere Beber - Remix,Anuel AA,1447100,1/3/2019,Rap
37,I Like It,Cardi B,1434960,1/3/2019,Pop
38,Promises (with Sam Smith),Calvin Harris,1424232,1/3/2019,Pop
39,Moonlight,XXXTENTACION,1415094,1/3/2019,Hip Hop
40,whoa (mind in awe),XXXTENTACION,1362014,1/3/2019,Hip Hop
41,Youngblood,5 Seconds of Summer,1353054,1/3/2019,Pop
42,Wake Up in the Sky,Gucci Mane,1351178,1/3/2019,Pop
43,Bad Liar,Imagine Dragons,1340531,1/3/2019,Pop
44,Look Back at It,A Boogie Wit da Hoodie,1338617,1/3/2019,Pop
45,God's Plan,Drake,1329868,1/3/2019,Pop
46,Ruin My Life,Zara Larsson,1322512,1/3/2019,Pop
47,Adictiva,Daddy Yankee,1314202,1/3/2019,Hip Hop
48,Taste (feat. Offset),Tyga,1306920,1/3/2019,Pop
49,Kiss and Make Up,Dua Lipa,1305083,1/3/2019,Pop
50,Vaina Loca,Ozuna,1302493,1/3/2019,Pop
51,monster,21 Savage,1260911,1/3/2019,Hip Hop
52,lovely,Billie Eilish,1239959,1/3/2019,Pop
53,In My Feelings,Drake,1205111,1/3/2019,Pop
54,a lot,21 Savage,1182902,1/3/2019,Hip Hop
55,Money,Cardi B,1154127,1/3/2019,Pop
56,Desconocidos,Mau y Ricky,1141490,1/3/2019,Pop
57,Nonstop,Drake,1118135,1/3/2019,Pop
58,Natural,Imagine Dragons,1114895,1/3/2019,Pop
59,Beautiful (feat. Camila Cabello),Bazzi,1113447,1/3/2019,Pop
60,no tears left to cry,Ariana Grande,1112041,1/3/2019,Pop
61,One Kiss (with Dua Lipa),Calvin Harris,1111377,1/3/2019,Pop
62,BEBE,6ix9ine,1098774,1/3/2019,Rap
63,Love Someone,Lukas Graham,1098472,1/3/2019,Pop
64,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1093694,1/3/2019,Pop
65,KIKA,6ix9ine,1090051,1/3/2019,Rap
66,Happy Now,Kygo,1086519,1/3/2019,Pop
67,Psycho (feat. Ty Dolla $ign),Post Malone,1080044,1/3/2019,Rap
68,Shape of You,Ed Sheeran,1076361,1/3/2019,Pop
69,Let You Love Me,Rita Ora,1071139,1/3/2019,Pop
70,Imposible,Luis Fonsi,1060143,1/3/2019,Pop
71,Jocelyn Flores,XXXTENTACION,1051694,1/3/2019,Hip Hop
72,Cuando Te BesÃ©,Becky G,1039704,1/3/2019,Pop
73,Body (feat. brando),Loud Luxury,1034433,1/3/2019,Pop
74,2002,Anne-Marie,1032695,1/3/2019,Pop
75,Solo (feat. Demi Lovato),Clean Bandit,1018710,1/3/2019,Pop
76,BAD!,XXXTENTACION,1017441,1/3/2019,Hip Hop
77,idontwannabeyouanymore,Billie Eilish,1012605,1/3/2019,Pop
78,Bubalu,Becky G,1004191,1/3/2019,Pop
79,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,1003229,1/3/2019,Pop
80,Amanece,Anuel AA,977306,1/3/2019,Rap
81,IDGAF,Dua Lipa,974826,1/3/2019,Pop
82,Reggaeton,J Balvin,971674,1/3/2019,Rap
83,Believer,Imagine Dragons,964220,1/3/2019,Pop
84,Havana (feat. Young Thug),Camila Cabello,953954,1/3/2019,Pop
85,Te BotÃ© - Remix,Nio Garcia,953229,1/3/2019,Rap
86,Perfect,Ed Sheeran,928875,1/3/2019,Pop
87,Another One Bites The Dust - Remastered 2011,Queen,924128,1/3/2019,Rock
88,FEFE,6ix9ine,921248,1/3/2019,Rap
89,Don't Stop Me Now - Remastered 2011,Queen,920837,1/3/2019,Rock
90,MALA,6ix9ine,908526,1/3/2019,Rap
91,Shotgun,George Ezra,901702,1/3/2019,Pop
92,breathin,Ariana Grande,899317,1/3/2019,Pop
93,Rise,Jonas Blue,897766,1/3/2019,Pop
94,Armed And Dangerous,Juice WRLD,887304,1/3/2019,Rap
95,The Middle,Zedd,887131,1/3/2019,Pop
96,I Love It (& Lil Pump),Kanye West,886677,1/3/2019,Rap
97,Familia (with Anuel Aa;;feat. Bantu) - Spider-Man: Into the Spider-Verse,Nicki Minaj,882951,1/3/2019,Pop
98,No Stylist (feat. Drake),French Montana,876387,1/3/2019,Pop
99,New Rules,Dua Lipa,873543,1/3/2019,Pop
100,I Fall Apart,Post Malone,872411,1/3/2019,Rap
101,Falling Down - Bonus Track,Lil Peep,871312,1/3/2019,Hip Hop
102,FRIENDS,Marshmello,868965,1/3/2019,Pop
103,I Like Me Better,Lauv,866656,1/3/2019,Pop
104,God is a woman,Ariana Grande,861814,1/3/2019,Pop
105,SOLO,JENNIE,854453,1/3/2019,Pop
106,YOSEMITE,Travis Scott,852955,1/3/2019,Rap
107,Back To You - From 13 Reasons Why â€“ Season 2 Soundtrack,Selena Gomez,848336,1/3/2019,Pop
108,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,848031,1/3/2019,Pop
109,Ya No Tiene Novio,Sebastian Yatra,845301,1/3/2019,Pop
110,Thunder,Imagine Dragons,842720,1/3/2019,Pop
111,Say My Name,David Guetta,840170,1/3/2019,Pop
112,NI BIEN NI MAL,Bad Bunny,836387,1/3/2019,Rap
113,changes,XXXTENTACION,835842,1/3/2019,Hip Hop
114,This Feeling,The Chainsmokers,830352,1/3/2019,Pop
115,Electricity (with Dua Lipa),Silk City,805346,1/3/2019,Pop
116,Say You Won't Let Go,James Arthur,799923,1/3/2019,Pop
117,Woman Like Me (feat. Nicki Minaj),Little Mix,796891,1/3/2019,Pop
118,Culpables,KAROL G,789969,1/3/2019,Rap
119,Best Part (feat. Daniel Caesar),H.E.R.,784606,1/3/2019,Pop
120,Too Good At Goodbyes,Sam Smith,783335,1/3/2019,Pop
121,I'm a Mess,Bebe Rexha,770787,1/3/2019,Pop
122,all my friends,21 Savage,768961,1/3/2019,Hip Hop
123,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,765424,1/3/2019,Pop
124,Under Pressure - Remastered 2011,Queen,763958,1/3/2019,Rock
125,Fuck Love (feat. Trippie Redd),XXXTENTACION,760590,1/3/2019,Hip Hop
126,Amigos Con Derechos,Reik,754501,1/3/2019,Pop
127,Look Alive (feat. Drake),BlocBoy JB,749404,1/3/2019,Hip Hop
128,Lucky You (feat. Joyner Lucas),Eminem,749120,1/3/2019,Hip Hop
129,Thunderclouds,Sia,739273,1/3/2019,Pop
130,Somebody To Love - Remastered 2011,Queen,733650,1/3/2019,Rock
131,Love Lies (with Normani),Khalid,721341,1/3/2019,Pop
132,Congratulations,Post Malone,720045,1/3/2019,Rap
133,Jackie Chan,TiÃ«sto,717826,1/3/2019,Pop
134,Closer,The Chainsmokers,713176,1/3/2019,Pop
135,TIC TOC,6ix9ine,712268,1/3/2019,Rap
136,Nice For What,Drake,710653,1/3/2019,Pop
137,Project Dreams,Marshmello,709950,1/3/2019,Pop
138,Always Remember Us This Way,Lady Gaga,703425,1/3/2019,Pop
139,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,700886,1/3/2019,Hip Hop
140,In My Blood,Shawn Mendes,699577,1/3/2019,Pop
141,These Days (feat. Jess Glynne;;Macklemore & Dan Caplen),Rudimental,698808,1/3/2019,Pop
142,XO Tour Llif3,Lil Uzi Vert,697754,1/3/2019,Rap
143,bellyache,Billie Eilish,687391,1/3/2019,Pop
144,PPP,Kevin Roldan,676388,1/3/2019,Hip Hop
145,ocean eyes,Billie Eilish,669802,1/3/2019,Pop
146,Fire On Fire - From Watership Down,Sam Smith,667805,1/3/2019,Pop
147,Thinking out Loud,Ed Sheeran,664937,1/3/2019,Pop
148,All The Stars (with SZA),Kendrick Lamar,663694,1/3/2019,Hip Hop
149,Mala MÃ­a,Maluma,663477,1/3/2019,Other
150,Noticed,Lil Mosey,660246,1/3/2019,Rap
151,Fine China,Future,656871,1/3/2019,Pop
152,CrÃ©eme,KAROL G,655573,1/3/2019,Rap
153,Photograph,Ed Sheeran,653852,1/3/2019,Pop
154,Asesina - Remix,Brytiago,653804,1/3/2019,Hip Hop
155,Yes Indeed,Lil Baby,651186,1/3/2019,Hip Hop
156,Sin Pijama,Becky G,650174,1/3/2019,Pop
157,Never Recover (Lil Baby & Gunna;;Drake),Lil Baby,650006,1/3/2019,Hip Hop
158,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,648896,1/3/2019,Hip Hop
159,Trampoline,SHAED,643280,1/3/2019,Pop
160,Space Cadet (feat. Gunna),Metro Boomin,640528,1/3/2019,Pop
161,No Es Justo,J Balvin,640302,1/3/2019,Rap
162,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,639620,1/3/2019,Pop
163,Ibiza,Ozuna,638816,1/3/2019,Pop
164,Benzema,Capital Bra,636753,1/3/2019,Hip Hop
165,Mine,Bazzi,635809,1/3/2019,Pop
166,Splashin,Rich The Kid,633855,1/3/2019,Pop
167,HUMBLE.,Kendrick Lamar,631326,1/3/2019,Hip Hop
168,Topanga,Trippie Redd,630596,1/3/2019,Rap
169,Puntos Suspensivos,Piso 21,627591,1/3/2019,Pop
170,Rewrite The Stars,Zac Efron,626253,1/3/2019,Pop
171,Wolves,Selena Gomez,625763,1/3/2019,Pop
172,Let Me Go (with Alesso;;Florida Georgia Line & watt),Hailee Steinfeld,625606,1/3/2019,Pop
173,Young Dumb & Broke,Khalid,625415,1/3/2019,Pop
174,Everybody Dies In Their Nightmares,XXXTENTACION,624874,1/3/2019,Hip Hop
175,What Lovers Do,Maroon 5,618775,1/3/2019,Pop
176,Atrasadinha - Ao Vivo,Felipe AraÃºjo,616168,1/3/2019,Pop
177,Happier,Ed Sheeran,610419,1/3/2019,Pop
178,Ric Flair Drip (& Metro Boomin),Offset,610186,1/3/2019,Pop
179,Wonderwall - Remastered,Oasis,608827,1/3/2019,Pop
180,Africa,TOTO,602718,1/3/2019,Rock
181,MAMA,6ix9ine,600471,1/3/2019,Rap
182,goosebumps,Travis Scott,600439,1/3/2019,Rap
183,We Will Rock You - Remastered 2011,Queen,595021,1/3/2019,Rock
184,All Girls Are The Same,Juice WRLD,594075,1/3/2019,Rap
185,come out and play,Billie Eilish,591787,1/3/2019,Pop
186,Something Just Like This,The Chainsmokers,590170,1/3/2019,Pop
187,I'm Yours,Jason Mraz,588447,1/3/2019,Pop
188,Ocean (feat. Khalid),Martin Garrix,585610,1/3/2019,Pop
189,Happy Now,Zedd,584172,1/3/2019,Pop
190,Quiere Beber,Anuel AA,579406,1/3/2019,Rap
191,This Is Me,Keala Settle,578118,1/3/2019,Other
192,No Brainer,DJ Khaled,576724,1/3/2019,Pop
193,Call Out My Name,The Weeknd,576360,1/3/2019,Pop
194,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,575506,1/3/2019,Pop
195,Born To Be Yours,Kygo,574334,1/3/2019,Pop
196,In My Head,Peter Manos,570324,1/3/2019,Pop
197,Look At Me!,XXXTENTACION,570096,1/3/2019,Hip Hop
198,Silence,Marshmello,566818,1/3/2019,Pop
199,10 Freaky Girls (with 21 Savage),Metro Boomin,565713,1/3/2019,Pop
200,Mr. Brightside,The Killers,563392,1/3/2019,Rock
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4403984,1/4/2019,Rap
2,thank u;;next,Ariana Grande,4385311,1/4/2019,Pop
3,Wow.,Post Malone,4236254,1/4/2019,Rap
4,Without Me,Halsey,3429009,1/4/2019,Pop
5,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,3403518,1/4/2019,Pop
6,Sweet but Psycho,Ava Max,3045812,1/4/2019,Pop
7,MIA (feat. Drake),Bad Bunny,2864676,1/4/2019,Rap
8,Calma - Remix,Pedro CapÃ³,2765173,1/4/2019,Pop
9,Happier,Marshmello,2704607,1/4/2019,Pop
10,SICKO MODE,Travis Scott,2691489,1/4/2019,Rap
11,High Hopes,Panic! At The Disco,2535989,1/4/2019,Pop
12,ZEZE (feat. Travis Scott & Offset),Kodak Black,2480880,1/4/2019,Hip Hop
13,Going Bad (feat. Drake),Meek Mill,2456462,1/4/2019,Pop
14,Adan y Eva,Paulo Londra,2432917,1/4/2019,Hip Hop
15,Shallow,Lady Gaga,2144472,1/4/2019,Pop
16,Eastside (with Halsey & Khalid),benny blanco,2023356,1/4/2019,Pop
17,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1961460,1/4/2019,Hip Hop
18,Mo Bamba,Sheck Wes,1940202,1/4/2019,Hip Hop
19,imagine,Ariana Grande,1903947,1/4/2019,Pop
20,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1895247,1/4/2019,Pop
21,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1893379,1/4/2019,Hip Hop
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1852616,1/4/2019,Pop
23,Better Now,Post Malone,1834975,1/4/2019,Rap
24,Girls Like You (feat. Cardi B),Maroon 5,1833263,1/4/2019,Pop
25,when the party's over,Billie Eilish,1819348,1/4/2019,Pop
26,Better,Khalid,1768384,1/4/2019,Pop
27,SAD!,XXXTENTACION,1731716,1/4/2019,Hip Hop
28,Lucid Dreams,Juice WRLD,1692051,1/4/2019,Rap
29,Be Alright,Dean Lewis,1641350,1/4/2019,Pop
30,In My Mind,Dynoro,1623580,1/4/2019,Pop
31,Bohemian Rhapsody - Remastered 2011,Queen,1615614,1/4/2019,Rock
32,Ella Quiere Beber - Remix,Anuel AA,1552361,1/4/2019,Rap
33,Saturday Nights,Khalid,1545845,1/4/2019,Pop
34,rockstar (feat. 21 Savage),Post Malone,1529134,1/4/2019,Rap
35,Leave Me Alone,Flipp Dinero,1510397,1/4/2019,Pop
36,Solo de Mi,Bad Bunny,1495612,1/4/2019,Rap
37,I Like It,Cardi B,1476337,1/4/2019,Pop
38,Promises (with Sam Smith),Calvin Harris,1457325,1/4/2019,Pop
39,Moonlight,XXXTENTACION,1457138,1/4/2019,Hip Hop
40,Look Back at It,A Boogie Wit da Hoodie,1417103,1/4/2019,Pop
41,Wake Up in the Sky,Gucci Mane,1410283,1/4/2019,Pop
42,Adictiva,Daddy Yankee,1400935,1/4/2019,Hip Hop
43,God's Plan,Drake,1398740,1/4/2019,Pop
44,Bad Liar,Imagine Dragons,1387548,1/4/2019,Pop
45,whoa (mind in awe),XXXTENTACION,1380022,1/4/2019,Hip Hop
46,Vaina Loca,Ozuna,1370164,1/4/2019,Pop
47,Ruin My Life,Zara Larsson,1366614,1/4/2019,Pop
48,Youngblood,5 Seconds of Summer,1365303,1/4/2019,Pop
49,Taste (feat. Offset),Tyga,1362084,1/4/2019,Pop
50,Kiss and Make Up,Dua Lipa,1325679,1/4/2019,Pop
51,monster,21 Savage,1304767,1/4/2019,Hip Hop
52,a lot,21 Savage,1291074,1/4/2019,Hip Hop
53,Crushed Up,Future,1281298,1/4/2019,Pop
54,lovely,Billie Eilish,1258429,1/4/2019,Pop
55,Desconocidos,Mau y Ricky,1248894,1/4/2019,Pop
56,In My Feelings,Drake,1223330,1/4/2019,Pop
57,Money,Cardi B,1185870,1/4/2019,Pop
58,Nonstop,Drake,1157959,1/4/2019,Pop
59,no tears left to cry,Ariana Grande,1151133,1/4/2019,Pop
60,BEBE,6ix9ine,1144200,1/4/2019,Rap
61,Imposible,Luis Fonsi,1139631,1/4/2019,Pop
62,Natural,Imagine Dragons,1139173,1/4/2019,Pop
63,One Kiss (with Dua Lipa),Calvin Harris,1120055,1/4/2019,Pop
64,Beautiful (feat. Camila Cabello),Bazzi,1113035,1/4/2019,Pop
65,KIKA,6ix9ine,1112955,1/4/2019,Rap
66,Cuando Te BesÃ©,Becky G,1112457,1/4/2019,Pop
67,Happy Now,Kygo,1111885,1/4/2019,Pop
68,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1111272,1/4/2019,Pop
69,Let You Love Me,Rita Ora,1110647,1/4/2019,Pop
70,Psycho (feat. Ty Dolla $ign),Post Malone,1102922,1/4/2019,Rap
71,Love Someone,Lukas Graham,1099011,1/4/2019,Pop
72,Shape of You,Ed Sheeran,1095914,1/4/2019,Pop
73,2002,Anne-Marie,1084821,1/4/2019,Pop
74,Body (feat. brando),Loud Luxury,1081173,1/4/2019,Pop
75,Amanece,Anuel AA,1074111,1/4/2019,Rap
76,Bubalu,Becky G,1073179,1/4/2019,Pop
77,Jocelyn Flores,XXXTENTACION,1070336,1/4/2019,Hip Hop
78,Solo (feat. Demi Lovato),Clean Bandit,1042864,1/4/2019,Pop
79,BAD!,XXXTENTACION,1038308,1/4/2019,Hip Hop
80,Reggaeton,J Balvin,1022361,1/4/2019,Rap
81,idontwannabeyouanymore,Billie Eilish,1018398,1/4/2019,Pop
82,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,1011400,1/4/2019,Pop
83,IDGAF,Dua Lipa,1005641,1/4/2019,Pop
84,Te BotÃ© - Remix,Nio Garcia,991470,1/4/2019,Rap
85,Believer,Imagine Dragons,987904,1/4/2019,Pop
86,Havana (feat. Young Thug),Camila Cabello,968518,1/4/2019,Pop
87,Another One Bites The Dust - Remastered 2011,Queen,964015,1/4/2019,Rock
88,MALA,6ix9ine,954636,1/4/2019,Rap
89,Perfect,Ed Sheeran,943208,1/4/2019,Pop
90,FEFE,6ix9ine,937553,1/4/2019,Rap
91,Armed And Dangerous,Juice WRLD,929549,1/4/2019,Rap
92,Don't Stop Me Now - Remastered 2011,Queen,929014,1/4/2019,Rock
93,No Stylist (feat. Drake),French Montana,925722,1/4/2019,Pop
94,Shotgun,George Ezra,920618,1/4/2019,Pop
95,breathin,Ariana Grande,916613,1/4/2019,Pop
96,I Love It (& Lil Pump),Kanye West,913639,1/4/2019,Rap
97,Rise,Jonas Blue,913201,1/4/2019,Pop
98,The Middle,Zedd,907415,1/4/2019,Pop
99,Ya No Tiene Novio,Sebastian Yatra,897989,1/4/2019,Pop
100,FRIENDS,Marshmello,894682,1/4/2019,Pop
101,Falling Down - Bonus Track,Lil Peep,890925,1/4/2019,Hip Hop
102,Say My Name,David Guetta,890133,1/4/2019,Pop
103,I Fall Apart,Post Malone,889712,1/4/2019,Rap
104,NI BIEN NI MAL,Bad Bunny,883990,1/4/2019,Rap
105,Electricity (with Dua Lipa),Silk City,882331,1/4/2019,Pop
106,New Rules,Dua Lipa,877344,1/4/2019,Pop
107,I Like Me Better,Lauv,876549,1/4/2019,Pop
108,God is a woman,Ariana Grande,865169,1/4/2019,Pop
109,Thunder,Imagine Dragons,865022,1/4/2019,Pop
110,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,862611,1/4/2019,Pop
111,medicine,Bring Me The Horizon,861296,1/4/2019,Rock
112,YOSEMITE,Travis Scott,860300,1/4/2019,Rap
113,Back To You - From 13 Reasons Why â€“ Season 2 Soundtrack,Selena Gomez,856294,1/4/2019,Pop
114,This Feeling,The Chainsmokers,856231,1/4/2019,Pop
115,changes,XXXTENTACION,844111,1/4/2019,Hip Hop
116,Familia (with Anuel Aa;;feat. Bantu) - Spider-Man: Into the Spider-Verse,Nicki Minaj,843233,1/4/2019,Pop
117,SOLO,JENNIE,843083,1/4/2019,Pop
118,Undecided,Chris Brown,835003,1/4/2019,Pop
119,Culpables,KAROL G,827491,1/4/2019,Rap
120,Woman Like Me (feat. Nicki Minaj),Little Mix,824947,1/4/2019,Pop
121,I Found You / Nildaâ€™s Story (with Calvin Harris & Miguel),benny blanco,815387,1/4/2019,Pop
122,Amigos Con Derechos,Reik,808058,1/4/2019,Pop
123,Say You Won't Let Go,James Arthur,797012,1/4/2019,Pop
124,Best Part (feat. Daniel Caesar),H.E.R.,794197,1/4/2019,Pop
125,Under Pressure - Remastered 2011,Queen,793661,1/4/2019,Rock
126,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,793424,1/4/2019,Pop
127,Too Good At Goodbyes,Sam Smith,793404,1/4/2019,Pop
128,I'm a Mess,Bebe Rexha,783853,1/4/2019,Pop
129,Look Alive (feat. Drake),BlocBoy JB,781990,1/4/2019,Hip Hop
130,Fire On Fire - From Watership Down,Sam Smith,776730,1/4/2019,Pop
131,Fuck Love (feat. Trippie Redd),XXXTENTACION,768958,1/4/2019,Hip Hop
132,Lucky You (feat. Joyner Lucas),Eminem,766336,1/4/2019,Hip Hop
133,Thunderclouds,Sia,755028,1/4/2019,Pop
134,all my friends,21 Savage,753635,1/4/2019,Hip Hop
135,Somebody To Love - Remastered 2011,Queen,753266,1/4/2019,Rock
136,Congratulations,Post Malone,742874,1/4/2019,Rap
137,Jackie Chan,TiÃ«sto,741757,1/4/2019,Pop
138,CrÃ©eme,KAROL G,740778,1/4/2019,Rap
139,Closer,The Chainsmokers,733644,1/4/2019,Pop
140,Always Remember Us This Way,Lady Gaga,731751,1/4/2019,Pop
141,Nice For What,Drake,724665,1/4/2019,Pop
142,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,722243,1/4/2019,Hip Hop
143,These Days (feat. Jess Glynne;;Macklemore & Dan Caplen),Rudimental,721908,1/4/2019,Pop
144,Love Lies (with Normani),Khalid,720761,1/4/2019,Pop
145,XO Tour Llif3,Lil Uzi Vert,718068,1/4/2019,Rap
146,Space Cadet (feat. Gunna),Metro Boomin,706711,1/4/2019,Pop
147,In My Blood,Shawn Mendes,704096,1/4/2019,Pop
148,PPP,Kevin Roldan,702941,1/4/2019,Hip Hop
149,Project Dreams,Marshmello,700128,1/4/2019,Pop
150,Asesina - Remix,Brytiago,697646,1/4/2019,Hip Hop
151,Mala MÃ­a,Maluma,696836,1/4/2019,Other
152,bellyache,Billie Eilish,693268,1/4/2019,Pop
153,Puntos Suspensivos,Piso 21,693126,1/4/2019,Pop
154,Thinking out Loud,Ed Sheeran,691469,1/4/2019,Pop
155,Fine China,Future,684720,1/4/2019,Pop
156,Noticed,Lil Mosey,684431,1/4/2019,Rap
157,ocean eyes,Billie Eilish,679765,1/4/2019,Pop
158,Ibiza,Ozuna,679508,1/4/2019,Pop
159,Sin Pijama,Becky G,678228,1/4/2019,Pop
160,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,677558,1/4/2019,Hip Hop
161,All The Stars (with SZA),Kendrick Lamar,672794,1/4/2019,Hip Hop
162,Che cazzo ridi (feat. Trippie Redd),Fedez,672376,1/4/2019,Pop
163,Yes Indeed,Lil Baby,671083,1/4/2019,Hip Hop
164,Atrasadinha - Ao Vivo,Felipe AraÃºjo,670627,1/4/2019,Pop
165,No Es Justo,J Balvin,670323,1/4/2019,Rap
166,Calling My Spirit,Kodak Black,670053,1/4/2019,Hip Hop
167,Never Recover (Lil Baby & Gunna;;Drake),Lil Baby,668390,1/4/2019,Hip Hop
168,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,666177,1/4/2019,Pop
169,Benzema,Capital Bra,664484,1/4/2019,Hip Hop
170,Photograph,Ed Sheeran,660576,1/4/2019,Pop
171,What Lovers Do,Maroon 5,655911,1/4/2019,Pop
172,TIC TOC,6ix9ine,655452,1/4/2019,Rap
173,Let Me Go (with Alesso;;Florida Georgia Line & watt),Hailee Steinfeld,653137,1/4/2019,Pop
174,Splashin,Rich The Kid,651127,1/4/2019,Pop
175,Trampoline,SHAED,650971,1/4/2019,Pop
176,HUMBLE.,Kendrick Lamar,649295,1/4/2019,Hip Hop
177,Mine,Bazzi,648635,1/4/2019,Pop
178,Ric Flair Drip (& Metro Boomin),Offset,647613,1/4/2019,Pop
179,Young Dumb & Broke,Khalid,641275,1/4/2019,Pop
180,Wolves,Selena Gomez,638548,1/4/2019,Pop
181,Africa,TOTO,635875,1/4/2019,Rock
182,Everybody Dies In Their Nightmares,XXXTENTACION,635187,1/4/2019,Hip Hop
183,Wonderwall - Remastered,Oasis,634781,1/4/2019,Pop
184,Topanga,Trippie Redd,634647,1/4/2019,Rap
185,Rewrite The Stars,Zac Efron,628258,1/4/2019,Pop
186,goosebumps,Travis Scott,623376,1/4/2019,Rap
187,MAMA,6ix9ine,619021,1/4/2019,Rap
188,We Will Rock You - Remastered 2011,Queen,615663,1/4/2019,Rock
189,Happier,Ed Sheeran,608359,1/4/2019,Pop
190,All Girls Are The Same,Juice WRLD,607860,1/4/2019,Rap
191,I'm Yours,Jason Mraz,605992,1/4/2019,Pop
192,Something Just Like This,The Chainsmokers,603201,1/4/2019,Pop
193,Quiere Beber,Anuel AA,602370,1/4/2019,Rap
194,No Brainer,DJ Khaled,598853,1/4/2019,Pop
195,Ocean (feat. Khalid),Martin Garrix,592724,1/4/2019,Pop
196,Hope,The Chainsmokers,591972,1/4/2019,Pop
197,10 Freaky Girls (with 21 Savage),Metro Boomin,590844,1/4/2019,Pop
198,Happy Now,Zedd,590580,1/4/2019,Pop
199,STARGAZING,Travis Scott,588083,1/4/2019,Rap
200,Look At Me!,XXXTENTACION,587453,1/4/2019,Hip Hop
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4221599,1/5/2019,Rap
2,thank u;;next,Ariana Grande,4194463,1/5/2019,Pop
3,Wow.,Post Malone,3907312,1/5/2019,Rap
4,Taki Taki (with Selena Gomez;;Ozuna & Cardi B),DJ Snake,3441220,1/5/2019,Pop
5,Without Me,Halsey,3260378,1/5/2019,Pop
6,Sweet but Psycho,Ava Max,2966901,1/5/2019,Pop
7,MIA (feat. Drake),Bad Bunny,2875423,1/5/2019,Rap
8,Calma - Remix,Pedro CapÃ³,2871984,1/5/2019,Pop
9,Happier,Marshmello,2635307,1/5/2019,Pop
10,SICKO MODE,Travis Scott,2632718,1/5/2019,Rap
11,High Hopes,Panic! At The Disco,2530894,1/5/2019,Pop
12,Adan y Eva,Paulo Londra,2465543,1/5/2019,Hip Hop
13,ZEZE (feat. Travis Scott & Offset),Kodak Black,2397125,1/5/2019,Hip Hop
